acronym,cutting_plane,Section_Data_ID,URL,entrez.id,homologous_human_ID
Ak8,sagittal,71232594,http://api.brain-map.org/grid_data/download/71232594?include=energy,68870,158067
Akap1,sagittal,75988245,http://api.brain-map.org/grid_data/download/75988245?include=energy,11640,8165
Akap10,sagittal,68667383,http://api.brain-map.org/grid_data/download/68667383?include=energy,56697,11216
Akap11,sagittal,69526516,http://api.brain-map.org/grid_data/download/69526516?include=energy,219181,11215
Akap12,sagittal,69526522,http://api.brain-map.org/grid_data/download/69526522?include=energy,83397,9590
Akap12,coronal,72128778,http://api.brain-map.org/grid_data/download/72128778?include=energy,83397,9590
Akap13,sagittal,72081795,http://api.brain-map.org/grid_data/download/72081795?include=energy,75547,11214
Akap13,sagittal,71574383,http://api.brain-map.org/grid_data/download/71574383?include=energy,75547,11214
Akap13,coronal,74581373,http://api.brain-map.org/grid_data/download/74581373?include=energy,75547,11214
Akap14,sagittal,72472473,http://api.brain-map.org/grid_data/download/72472473?include=energy,434756,158798
Akap17b,sagittal,69527836,http://api.brain-map.org/grid_data/download/69527836?include=energy,338351,NA
Akap2,coronal,1448,http://api.brain-map.org/grid_data/download/1448?include=energy,677884,445815
Akap2,sagittal,1449,http://api.brain-map.org/grid_data/download/1449?include=energy,677884,445815
Akap3,sagittal,76080980,http://api.brain-map.org/grid_data/download/76080980?include=energy,11642,10566
Akap6,sagittal,70230902,http://api.brain-map.org/grid_data/download/70230902?include=energy,238161,9472
Akap7,sagittal,100147502,http://api.brain-map.org/grid_data/download/100147502?include=energy,432442,9465
Akap8,coronal,91,http://api.brain-map.org/grid_data/download/91?include=energy,56399,10270
Akap8,sagittal,93,http://api.brain-map.org/grid_data/download/93?include=energy,56399,10270
Akap8,sagittal,92,http://api.brain-map.org/grid_data/download/92?include=energy,56399,10270
Akap8l,sagittal,68924596,http://api.brain-map.org/grid_data/download/68924596?include=energy,54194,26993
Akirin1,sagittal,68269068,http://api.brain-map.org/grid_data/download/68269068?include=energy,68050,79647
Akirin1,sagittal,81599624,http://api.brain-map.org/grid_data/download/81599624?include=energy,68050,79647
Akna,sagittal,73748875,http://api.brain-map.org/grid_data/download/73748875?include=energy,100182,80709
Akna,sagittal,81657671,http://api.brain-map.org/grid_data/download/81657671?include=energy,100182,80709
Aknad1,sagittal,72005994,http://api.brain-map.org/grid_data/download/72005994?include=energy,329738,254268
Akp3,sagittal,70724565,http://api.brain-map.org/grid_data/download/70724565?include=energy,11648,248
Akr1a1,sagittal,68191138,http://api.brain-map.org/grid_data/download/68191138?include=energy,58810,10327
Akr1b10,sagittal,678697,http://api.brain-map.org/grid_data/download/678697?include=energy,67861,NA
Akr1b3,sagittal,73834104,http://api.brain-map.org/grid_data/download/73834104?include=energy,11677,231
Akr1b3,coronal,70813922,http://api.brain-map.org/grid_data/download/70813922?include=energy,11677,231
Akr1b7,sagittal,69526528,http://api.brain-map.org/grid_data/download/69526528?include=energy,11997,NA
Akr1b8,sagittal,68300944,http://api.brain-map.org/grid_data/download/68300944?include=energy,14187,57016
Akr1c12,sagittal,100146047,http://api.brain-map.org/grid_data/download/100146047?include=energy,622402,NA
Akr1c13,sagittal,68410524,http://api.brain-map.org/grid_data/download/68410524?include=energy,27384,NA
Akr1c14,sagittal,68321958,http://api.brain-map.org/grid_data/download/68321958?include=energy,105387,NA
Akr1c18,sagittal,69838626,http://api.brain-map.org/grid_data/download/69838626?include=energy,105349,8644
Akr1c18,sagittal,77793155,http://api.brain-map.org/grid_data/download/77793155?include=energy,105349,8644
Akr1c18,coronal,74425542,http://api.brain-map.org/grid_data/download/74425542?include=energy,105349,8644
Akr1c20,sagittal,68410548,http://api.brain-map.org/grid_data/download/68410548?include=energy,116852,NA
Akr1c6,sagittal,70946159,http://api.brain-map.org/grid_data/download/70946159?include=energy,83702,1109
Akr1cl,sagittal,75850418,http://api.brain-map.org/grid_data/download/75850418?include=energy,70861,NA
Akr1d1,sagittal,68637659,http://api.brain-map.org/grid_data/download/68637659?include=energy,208665,6718
Akr1e1,sagittal,75694481,http://api.brain-map.org/grid_data/download/75694481?include=energy,56043,83592
Akr1e1,coronal,356093,http://api.brain-map.org/grid_data/download/356093?include=energy,56043,83592
Akr7a5,sagittal,68498307,http://api.brain-map.org/grid_data/download/68498307?include=energy,110198,8574
Akt1,sagittal,75988255,http://api.brain-map.org/grid_data/download/75988255?include=energy,11651,207
Akt1s1,sagittal,71380556,http://api.brain-map.org/grid_data/download/71380556?include=energy,67605,84335
Akt2,sagittal,70528216,http://api.brain-map.org/grid_data/download/70528216?include=energy,11652,208
Akt3,sagittal,77465022,http://api.brain-map.org/grid_data/download/77465022?include=energy,23797,10000
Aktip,coronal,1355,http://api.brain-map.org/grid_data/download/1355?include=energy,14339,64400
Aktip,sagittal,1356,http://api.brain-map.org/grid_data/download/1356?include=energy,14339,64400
Alad,sagittal,75826639,http://api.brain-map.org/grid_data/download/75826639?include=energy,17025,210
Alas1,sagittal,199198,http://api.brain-map.org/grid_data/download/199198?include=energy,11655,211
Alas2,sagittal,71723851,http://api.brain-map.org/grid_data/download/71723851?include=energy,11656,212
Alb,sagittal,68444982,http://api.brain-map.org/grid_data/download/68444982?include=energy,11657,213
Alcam,coronal,70928271,http://api.brain-map.org/grid_data/download/70928271?include=energy,11658,214
Alcam,sagittal,130155,http://api.brain-map.org/grid_data/download/130155?include=energy,11658,214
Aldh16a1,sagittal,68321880,http://api.brain-map.org/grid_data/download/68321880?include=energy,69748,126133
Aldh18a1,sagittal,70918826,http://api.brain-map.org/grid_data/download/70918826?include=energy,56454,5832
Aldh18a1,sagittal,68080702,http://api.brain-map.org/grid_data/download/68080702?include=energy,56454,5832
Aldh1a1,sagittal,69013627,http://api.brain-map.org/grid_data/download/69013627?include=energy,11668,216
Aldh1a1,coronal,72103809,http://api.brain-map.org/grid_data/download/72103809?include=energy,11668,216
Aldh1a2,sagittal,100144609,http://api.brain-map.org/grid_data/download/100144609?include=energy,19378,8854
Aldh1a2,coronal,2025,http://api.brain-map.org/grid_data/download/2025?include=energy,19378,8854
Aldh1a3,sagittal,75861799,http://api.brain-map.org/grid_data/download/75861799?include=energy,56847,220
Aldh1b1,sagittal,75827098,http://api.brain-map.org/grid_data/download/75827098?include=energy,72535,219
Aldh1l1,coronal,1724,http://api.brain-map.org/grid_data/download/1724?include=energy,107747,10840
Aldh1l1,sagittal,1725,http://api.brain-map.org/grid_data/download/1725?include=energy,107747,10840
Aldh1l2,sagittal,68631984,http://api.brain-map.org/grid_data/download/68631984?include=energy,216188,160428
Aldh2,coronal,74819240,http://api.brain-map.org/grid_data/download/74819240?include=energy,11669,217
Aldh2,sagittal,81655578,http://api.brain-map.org/grid_data/download/81655578?include=energy,11669,217
Aldh3a1,sagittal,75988265,http://api.brain-map.org/grid_data/download/75988265?include=energy,11670,218
Aldh3a2,sagittal,68269266,http://api.brain-map.org/grid_data/download/68269266?include=energy,11671,224
Aldh3b1,sagittal,75828203,http://api.brain-map.org/grid_data/download/75828203?include=energy,67689,221
Aldh3b2,sagittal,70723577,http://api.brain-map.org/grid_data/download/70723577?include=energy,621603,NA
Aldh4a1,sagittal,69014524,http://api.brain-map.org/grid_data/download/69014524?include=energy,212647,8659
Aldh5a1,sagittal,77793209,http://api.brain-map.org/grid_data/download/77793209?include=energy,214579,7915
Aldh5a1,coronal,77925007,http://api.brain-map.org/grid_data/download/77925007?include=energy,214579,7915
Aldh5a1,sagittal,69526552,http://api.brain-map.org/grid_data/download/69526552?include=energy,214579,7915
Aldh6a1,sagittal,68445059,http://api.brain-map.org/grid_data/download/68445059?include=energy,104776,4329
Aldh7a1,sagittal,68193021,http://api.brain-map.org/grid_data/download/68193021?include=energy,110695,501
Aldh8a1,sagittal,68191240,http://api.brain-map.org/grid_data/download/68191240?include=energy,237320,64577
Aldh9a1,sagittal,633680,http://api.brain-map.org/grid_data/download/633680?include=energy,56752,223
Aldoa,sagittal,77620804,http://api.brain-map.org/grid_data/download/77620804?include=energy,11674,226
Aldoart2,sagittal,70919179,http://api.brain-map.org/grid_data/download/70919179?include=energy,79459,NA
Aldob,sagittal,79354751,http://api.brain-map.org/grid_data/download/79354751?include=energy,230163,229
Aldob,coronal,79588294,http://api.brain-map.org/grid_data/download/79588294?include=energy,230163,229
Aldoc,sagittal,275696,http://api.brain-map.org/grid_data/download/275696?include=energy,11676,230
Aldoc,sagittal,71022960,http://api.brain-map.org/grid_data/download/71022960?include=energy,11676,230
Aldoc,coronal,73512352,http://api.brain-map.org/grid_data/download/73512352?include=energy,11676,230
Aldoc,coronal,79556636,http://api.brain-map.org/grid_data/download/79556636?include=energy,11676,230
Alg1,coronal,70616016,http://api.brain-map.org/grid_data/download/70616016?include=energy,208211,56052
Alg1,sagittal,564755,http://api.brain-map.org/grid_data/download/564755?include=energy,208211,56052
Alg10b,sagittal,72472397,http://api.brain-map.org/grid_data/download/72472397?include=energy,380959,84920
Alg11,sagittal,69262233,http://api.brain-map.org/grid_data/download/69262233?include=energy,207958,440138
Alg12,sagittal,556988,http://api.brain-map.org/grid_data/download/556988?include=energy,223774,79087
Alg13,sagittal,73617636,http://api.brain-map.org/grid_data/download/73617636?include=energy,67574,NA
Alg14,sagittal,75694270,http://api.brain-map.org/grid_data/download/75694270?include=energy,66789,199857
Alg14,coronal,75081004,http://api.brain-map.org/grid_data/download/75081004?include=energy,66789,199857
Alg2,coronal,73931383,http://api.brain-map.org/grid_data/download/73931383?include=energy,56737,85365
Alg2,sagittal,70528222,http://api.brain-map.org/grid_data/download/70528222?include=energy,56737,85365
Alg3,sagittal,68442847,http://api.brain-map.org/grid_data/download/68442847?include=energy,208624,10195
Alg5,sagittal,75774636,http://api.brain-map.org/grid_data/download/75774636?include=energy,66248,29880
Alg5,coronal,75774105,http://api.brain-map.org/grid_data/download/75774105?include=energy,66248,29880
Alg6,sagittal,77456081,http://api.brain-map.org/grid_data/download/77456081?include=energy,320438,29929
Alg8,sagittal,69174046,http://api.brain-map.org/grid_data/download/69174046?include=energy,381903,79053
Alg9,sagittal,638708,http://api.brain-map.org/grid_data/download/638708?include=energy,102580,79796
Alk,coronal,77371829,http://api.brain-map.org/grid_data/download/77371829?include=energy,11682,238
Alk,sagittal,80472055,http://api.brain-map.org/grid_data/download/80472055?include=energy,11682,238
Alkbh1,sagittal,71495747,http://api.brain-map.org/grid_data/download/71495747?include=energy,211064,8846
Alkbh2,sagittal,68798406,http://api.brain-map.org/grid_data/download/68798406?include=energy,231642,121642
Alkbh3,sagittal,68633467,http://api.brain-map.org/grid_data/download/68633467?include=energy,69113,221120
Alkbh4,sagittal,71492928,http://api.brain-map.org/grid_data/download/71492928?include=energy,72041,54784
Alkbh5,sagittal,68798998,http://api.brain-map.org/grid_data/download/68798998?include=energy,268420,54890
Alkbh6,coronal,77414882,http://api.brain-map.org/grid_data/download/77414882?include=energy,233065,84964
Alkbh6,sagittal,71608334,http://api.brain-map.org/grid_data/download/71608334?include=energy,233065,84964
Alkbh7,sagittal,68441580,http://api.brain-map.org/grid_data/download/68441580?include=energy,66400,84266
Alkbh8,sagittal,68797679,http://api.brain-map.org/grid_data/download/68797679?include=energy,67667,91801
Allc,coronal,74581421,http://api.brain-map.org/grid_data/download/74581421?include=energy,94041,55821
Allc,sagittal,70230921,http://api.brain-map.org/grid_data/download/70230921?include=energy,94041,55821
Alms1,sagittal,76081919,http://api.brain-map.org/grid_data/download/76081919?include=energy,236266,7840
Alox12,sagittal,69526558,http://api.brain-map.org/grid_data/download/69526558?include=energy,11684,239
Alox12b,sagittal,69526564,http://api.brain-map.org/grid_data/download/69526564?include=energy,11686,242
Alox12b,coronal,72128779,http://api.brain-map.org/grid_data/download/72128779?include=energy,11686,242
Alox12e,sagittal,68076979,http://api.brain-map.org/grid_data/download/68076979?include=energy,11685,NA
Alox15,sagittal,75831772,http://api.brain-map.org/grid_data/download/75831772?include=energy,11687,246
Alox5ap,sagittal,68744534,http://api.brain-map.org/grid_data/download/68744534?include=energy,11690,241
Alox8,coronal,73718055,http://api.brain-map.org/grid_data/download/73718055?include=energy,11688,247
Alox8,sagittal,75694767,http://api.brain-map.org/grid_data/download/75694767?include=energy,11688,247
Aloxe3,sagittal,74579455,http://api.brain-map.org/grid_data/download/74579455?include=energy,23801,59344
Alpi,sagittal,70201624,http://api.brain-map.org/grid_data/download/70201624?include=energy,76768,250
Alpk1,sagittal,76080943,http://api.brain-map.org/grid_data/download/76080943?include=energy,71481,80216
Alpk2,coronal,74988275,http://api.brain-map.org/grid_data/download/74988275?include=energy,225638,115701
Alpk2,sagittal,70277913,http://api.brain-map.org/grid_data/download/70277913?include=energy,225638,115701
Alpk3,sagittal,71574473,http://api.brain-map.org/grid_data/download/71574473?include=energy,116904,57538
Alpl,sagittal,100145313,http://api.brain-map.org/grid_data/download/100145313?include=energy,11647,249
Alppl2,sagittal,68667545,http://api.brain-map.org/grid_data/download/68667545?include=energy,11650,251
Als2,sagittal,67767467,http://api.brain-map.org/grid_data/download/67767467?include=energy,74018,57679
Als2cl,sagittal,71281098,http://api.brain-map.org/grid_data/download/71281098?include=energy,235633,259173
